yearterm,subject,crse,sec,onlinefcq,bdcontinedcrse,instructor_last,instructor_first,formsrequested,formsreturned,percentage_passed,courseoverall,courseoverall_sd,instructoroverall,instructoroverall_sd,hoursperwkinclclass,priorinterest,instreffective,availability,challenge,howmuchlearned,instrrespect,course_title,courseoverall_old,courseoverall_sd_old,instroverall_old,instroverall_sd_old,r_fair,r_access,workload,r_divstu,r_diviss,r_presnt,r_explan,r_assign,r_motiv,r_learn,r_complx,campus,college,asdiv,level,fcqdept,instr_group,i_num
20147,MCDB,3140,018,OL,,BUYSSE,DALTON,20,7,1,5,0.5772705078125,5.5712890625,0.534423828125,4-6,4.28515625,5,5.427734375,4.142578125,4.5712890625,6,CELL BIOLOGY LABORATORY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TA,1
20147,MCDB,3150,001,OL,,SINGH,RAVINDER,22,10,1,5.3994140625,0.6990966796875,5.5546875,0.7264404296875,7-9,5.19921875,5.5,5.599609375,5.5,5.7998046875,5.5,BIOLOGY OF CANCER CELL,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,3501,001,OL,,HOENGER,ANDREAS,6,4,1,5.5,0.5772705078125,6,0,4-6,3.25,5.75,6,5.5,5.5,6,STRUC METH BIOL MACROMOL,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,3650,001,OL,,KNIGHT,JENNIFER,48,20,1,4.7998046875,1.151611328125,5.099609375,1.165283203125,4-6,4.7998046875,4.349609375,5.44921875,4.3994140625,4.3994140625,5.8994140625,BRAIN-MOLECULES/BEHAVIOR,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,OTH,1
20147,MCDB,4202,800,OL,,HARVEY,PAMELA,15,6,1,6,0,6,0,7-9,5.166015625,6,5.8330078125,5.3330078125,5.8330078125,6,THE PYTHON PROJECT,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,OTH,1
20147,MCDB,4300,001,,,DETWEILER,CORRELLA,60,46,1,5.173828125,1.216552734375,5.3037109375,1.132568359375,10-12,4.9560546875,5.3037109375,5.6513671875,5.8251953125,5.8037109375,5.8037109375,IMMUNOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,4350,001,OL,,PACE,NORMAN,31,11,1,4.36328125,1.205810546875,4.6357421875,1.689453125,7-9,4.2724609375,4.544921875,5.36328125,5,4.6357421875,5.8173828125,MICROBIAL DIV & BIOSPH,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,4422,001,OL,,POYTON,ROBERT,21,10,1,5.2998046875,0.6749267578125,5.3994140625,0.6990966796875,7-9,3.7998046875,5.099609375,5.5,5.5,5.5,5.8994140625,MOLECULAR BIO/FREE RADIC,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,4444,001,OL,,MARTIN,JENNIFER,29,19,1,5.736328125,0.5618896484375,5.841796875,0.3746337890625,4-6,5.3154296875,5.736328125,5.7890625,4.947265625,5.525390625,6,CELLULAR BASIS OF DISEAS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,OTH,1
20147,MCDB,4615,001,OL,,OLWIN,BRADLEY,30,18,1,5.388671875,0.8497314453125,5,1.283203125,7-9,5.1103515625,5.4697265625,4.27734375,5.666015625,5.4443359375,5.7216796875,BIOLOGY OF STEM CELLS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,4650,001,OL,,YI,RUI,42,22,1,4.544921875,1.33544921875,4.5908203125,1.468994140625,7-9,4.5,4.3173828125,4.7724609375,5.2265625,4.9541015625,5.681640625,DEVELOPMENTAL BIOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
20147,MCDB,5230,001,OL,,SINGH,RAVINDER,14,7,1,4,1.6328125,4.427734375,0.975830078125,10-12,5,5,4.7138671875,5.427734375,4.8564453125,5.5712890625,GENE EXPRESSION,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,TTT,1
20147,MCDB,5250,001,,,VOELTZ,GIA,12,11,1,4.4541015625,0.93408203125,5.4541015625,0.6875,4-6,4.8173828125,5.2724609375,5.544921875,4.2724609375,4.4541015625,5.8173828125,TPC-DEV GENETICS,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,TTT,1
20147,MCDB,5250,001,,,SHEN,JINGSHI,12,11,1,4.36328125,1.02685546875,5.4541015625,0.6875,4-6,4.7265625,5.2724609375,5.181640625,4.2724609375,4.4541015625,5.8173828125,TPC-DEV GENETICS,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,TTT,2
20147,MCDB,6000,803,OL,,HAN,MIN,2,0,,,,,,,,,,,,,,,,,,,,,,INTRO TO LAB METHODS,,,,,,,BD,AS,NS,GR,MCDB,TTT,1
20147,MCDB,6440,001,OL,,OLWIN,BRADLEY,12,8,1,4,1.06884765625,4.25,1.28173828125,4-6,4.25,4,3.375,4.125,4.5,5.125,SPECIAL TOPICS IN MCD BI,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,TTT,1
20147,MCDB,6440,001,OL,,MUHLRAD,PAUL,12,7,1,4.142578125,0.3779296875,5.427734375,0.534423828125,4-6,3.85693359375,4.5712890625,5.5712890625,4.142578125,4.5712890625,5.8564453125,SPECIAL TOPICS IN MCD BI,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,OTH,2
20147,MCDB,6440,801,OL,,VOELTZ,GIA,10,5,1,5.599609375,0.547607421875,5.599609375,0.547607421875,4-6,5.3994140625,5.3994140625,5.3994140625,5.19921875,5.599609375,5.7998046875,SPECIAL TOPICS IN MCD BI,,,,,,,,,,,,,,,,BD,AS,NS,GR,MCDB,TTT,1
20147,MCEN,1024,100,OL,,PACHECO-BORDEN,CARM,79,45,0.9776611328125,4.2041015625,1.15283203125,4.376953125,1.336181640625,4-6,3.533203125,4,4.6884765625,4.0439453125,4.06640625,5.77734375,CHEM FOR ENERGY & MATERI,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,OTH,1
20147,MCEN,1025,100,OL,,RIFFELL,DANIEL,138,63,1,5.0947265625,0.91064453125,4.8564453125,1.119384765625,7-9,4.666015625,4.7138671875,4.6982421875,4.064453125,5.2373046875,5.7451171875,COMP AID DESIGN/FABRCTN,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,OTH,1
20147,MCEN,2000,001,,,CHESSMAN,SHIRLEY,241,146,0.9725341796875,2.83056640625,1.393798828125,3.42626953125,1.535888671875,0-3,2.48583984375,2.96484375,4.5205078125,1.8740234375,2.8876953125,5.62890625,PROFESSIONALISM SEMINAR,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,OTH,1
20147,MCEN,2000,400,OL,,BROWER,TIM,19,9,1,4,1.5,4.4443359375,1.13037109375,4-6,3.55517578125,4.4443359375,4.888671875,2.11083984375,3.888671875,5.3330078125,PROFESSIONALISM SEMINAR,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,OTH,1
20147,MCEN,2023,001,,,HANNIGAN,MICHAEL,105,67,1,4.8056640625,0.839111328125,5.07421875,0.989501953125,7-9,4.1787109375,4.923828125,4.791015625,4.328125,4.6416015625,5.9541015625,STATICS AND STRUCTURES,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,TTT,1
20147,MCEN,2024,002,OL,,STOLDT,CONRAD,132,65,1,4.5068359375,1.11962890625,4.830078125,1.1396484375,7-9,3.76904296875,4.4609375,4.6455078125,4.568359375,4.70703125,5.78125,MATERIALS SCIENCE,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,TTT,1
20147,MCEN,2043,001,,,KNUTSEN,JEFFREY,81,55,1,5.3447265625,0.750732421875,5.7998046875,0.5577392578125,7-9,4.1083984375,5.671875,5.5263671875,4.908203125,5.2724609375,5.9814453125,DYNAMICS,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,OTH,1
20147,MCEN,2063,001,OL,,FERGUSON,VIRGINIA,72,44,0.9771728515625,2.9765625,1.388427734375,2.97705078125,1.71826171875,10-12,3.81787109375,3.15869140625,3.86328125,4.9541015625,3.63623046875,5.794921875,MECHANICS OF SOLIDS,,,,,,,,,,,,,,,,BD,EN,,LD,MCEN,TTT,1
20147,MCEN,3012,001,,,KNUTSEN,JEFFREY,145,105,1,5.3515625,0.820068359375,5.7421875,0.6358642578125,7-9,4.1708984375,5.7138671875,5.513671875,5.45703125,5.50390625,5.970703125,THERMODYNAMICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3012,400,OL,,MCNEILL,NATHAN,17,9,1,4.77734375,1.301513671875,5,1.117919921875,10-12,3.4443359375,5,5.2216796875,4.77734375,5.2216796875,5.5546875,THERMODYNAMICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3017,400,OL,,AFFRUNTI,ANDREW,19,7,1,4.7138671875,0.755859375,4.8564453125,1.06884765625,13-15,4.5712890625,5.142578125,5.5712890625,5.142578125,4.7138671875,5.427734375,CIRCUITS AND ELECTRONICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3021,001,,,HAMLINGTON,PETER,82,55,1,4.5810546875,1.0126953125,4.9453125,0.97021484375,7-9,3.54541015625,4.7998046875,5.072265625,5.181640625,4.5087890625,5.890625,FLUID MECHANICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,3021,002,,,BROWN,JOSEPH,75,39,1,4.1025390625,0.9400634765625,3.8203125,1.120849609375,7-9,4.205078125,3.79443359375,4.9228515625,4.69140625,4.1787109375,5.9228515625,FLUID MECHANICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3021,400,OL,,BROWER,TIM,20,8,1,4.125,1.246337890625,4,1.51171875,13-15,4.25,4.125,4.875,4.75,4.125,5.375,FLUID MECHANICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3022,001,,,YANG,RONGGUI,55,29,1,4.37890625,1.0146484375,4.3095703125,1.284423828125,7-9,3.482421875,3.5859375,4.892578125,5.4482421875,5,5.861328125,HEAT TRANSFER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,3025,100,,,RENTSCHLER,MARK,72,58,1,5.05078125,0.9256591796875,5.3095703125,0.8826904296875,10-12,4.8447265625,5.0859375,4.9130859375,4.9130859375,5.1201171875,5.896484375,COMPONENT DESIGN,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,3030,001,,,KNUTSEN,JEFFREY,118,69,0.9854736328125,4.75,1.0419921875,5.6611328125,0.588623046875,10-12,3.3232421875,5.455078125,5.55859375,5.4697265625,5.205078125,5.9697265625,COMPUTATIONAL METHODS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3030,400,OL,,CASTRO,FRANCISCO,19,8,1,4.625,0.916015625,5,0.92578125,13-15,3.125,4.5,5.125,5.875,5.125,5.625,COMPUTATIONAL METHODS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3032,001,OL,,WALKER,MICHAEL,56,24,1,4.4580078125,1.102294921875,4.875,1.07568359375,10-12,4,4.75,5.7080078125,4.916015625,4.8330078125,5.9580078125,THERMODYNAMICS 2,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,3032,001,OL,,TAUSSIG,JULIA,56,15,1,4.8662109375,0.833740234375,4.2666015625,1.22265625,10-12,4.19921875,3.93310546875,4.7998046875,4.9326171875,4.8662109375,5.7998046875,THERMODYNAMICS 2,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TA,2
20147,MCEN,3037,001,,,MURRAY,TODD,61,44,1,4.1357421875,1.1328125,4.8173828125,1.0625,4-6,2.54541015625,4.0908203125,5.0712890625,3.5224609375,4.25,5.9765625,DATA ANALYSIS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4026,100,,,FEKETE,JAMES,98,83,1,3.361328125,1.1640625,4,1.2197265625,4-6,3.72265625,3.55419921875,4.2314453125,3.3974609375,3.43359375,5.9267578125,MFG PROCESSES & SYSTEMS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4026,200,OL,,BERGQUIST,MARCELO,91,45,0.9776611328125,3.06787109375,1.575927734375,3.697265625,1.845458984375,4-6,3.7724609375,3.86328125,3.63623046875,3.2724609375,3.38623046875,5.5,MFG PROCESSES & SYSTEMS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4026,400,OL,,MCNEILL,NATHAN,13,9,1,5.3330078125,1.658203125,5.4443359375,1.66650390625,7-9,4.5546875,5.4443359375,5.4443359375,4,5,5.77734375,MFG PROCESSES & SYSTEMS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4037,001,,,BOYLE,LIZA,13,13,1,4,1.6328125,4.9228515625,1.03759765625,7-9,3.15380859375,4.3837890625,5.845703125,4,3.5380859375,6,MEASUREMENTS LAB,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4037,002,,,BROWN,JOSEPH,49,31,1,3.90283203125,1.24755859375,4.966796875,0.9122314453125,7-9,3.0966796875,4.12890625,4.90234375,3.38671875,3.58056640625,5.837890625,MEASUREMENTS LAB,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4037,003,,,DOVE,JACOB,30,25,1,3.83984375,1.24755859375,5.0791015625,0.75927734375,7-9,2.7197265625,4.279296875,5.0791015625,4.19921875,3.9599609375,5.919921875,MEASUREMENTS LAB,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4037,004,,,SEGIL,JACOB,47,24,1,4.041015625,0.9544677734375,5.0869140625,0.900146484375,4-6,2.8330078125,4.5,5,3.91650390625,4.25,5.9580078125,MEASUREMENTS LAB,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4037,400,,,MCNEILL,NATHAN,14,0,,,,,,,,,,,,,,,,,,,,,,MEASUREMENTS LAB,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4043,100,,,RUBEN,SHALOM,92,80,1,4.912109375,0.8447265625,5.125,0.9052734375,10-12,3.599609375,5.1875,4.74609375,5.5625,5.44921875,5.8125,SYSTEM DYNAMICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4043,200,,,RUBEN,SHALOM,92,77,1,4.662109375,1.154052734375,5.12890625,1.19580078125,10-12,3.32421875,5.0126953125,4.8828125,5.6484375,5.1943359375,5.841796875,SYSTEM DYNAMICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4043,400,OL,,CASTRO,FRANCISCO,14,9,1,4.888671875,1.053955078125,5.3330078125,1,10-12,4.2216796875,4.666015625,5.888671875,5.5546875,5,5.666015625,SYSTEM DYNAMICS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4045,100,OL,,STEINBRENNER,JULIE,188,81,1,5.30859375,0.7354736328125,5.431640625,0.7059326171875,13-15,5.3447265625,5.2998046875,5.44921875,5.431640625,5.271484375,5.9130859375,ME DESIGN PROJECT 1,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4045,100,OL,,KOTYS-SCHWARTZ,D,188,79,1,5.3408203125,0.69580078125,5.455078125,0.7811279296875,13-15,5.291015625,5.525390625,5.2431640625,5.353515625,5.2587890625,5.87109375,ME DESIGN PROJECT 1,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,2
20147,MCEN,4045,400,OL,,CASTRO,FRANCISCO,14,8,1,4.375,1.40771484375,5.375,0.7440185546875,10-12,4.75,4.75,5.875,4.375,4.375,5.625,ME DESIGN PROJECT 1,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,OTH,1
20147,MCEN,4047,001,,,HANNIGAN,MICHAEL,28,18,1,4.388671875,0.978515625,5.4443359375,0.7047119140625,4-6,3.66650390625,4.8330078125,5,3.72216796875,4.4443359375,6,MEASUREMENTS 2,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4173,100,OL,,VERNEREY,FRANCK,67,48,1,4.7080078125,1.090576171875,4.9580078125,1.166015625,7-9,4.6162109375,4.6455078125,4.787109375,4.625,4.7705078125,5.787109375,FINITE ELEMENT ANALYSIS,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,001,,,TAN,WEI,17,16,1,3.9375,1.236572265625,3.75,1.570556640625,4-6,5.125,3.5,4.375,4,3.6875,5.9375,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,002,,,MILFORD,JANA,46,33,1,4.3935546875,1.273193359375,4.8779296875,1.2685546875,7-9,4.7568359375,4.544921875,5.181640625,4.0908203125,4.484375,5.875,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,003,,,MURRAY,TODD,15,13,1,5.1533203125,0.800537109375,5.69140625,0.63037109375,7-9,4.23046875,5.3076171875,5.615234375,4.845703125,5.3837890625,6,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,004,OL,,LEE,YUNG-CHENG,24,11,1,5.36328125,0.6741943359375,5.36328125,0.92431640625,7-9,4.36328125,5.4541015625,5.36328125,4.6357421875,5.4541015625,5.8173828125,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,006,,,YIN,XIAOBO,26,19,1,4.7890625,1.083984375,4.947265625,1.223388671875,7-9,4.525390625,4.89453125,5.0517578125,4.68359375,4.4736328125,5.68359375,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,4228,007,OL,,FERGUSON,VIRGINIA,19,10,1,4.099609375,0.87548828125,4.7998046875,1.398193359375,7-9,5,4.599609375,4.7998046875,4.7998046875,4.3994140625,5.8994140625,SPTP: MECHNICAL ENGINEER,,,,,,,,,,,,,,,,BD,EN,,UD,MCEN,TTT,1
20147,MCEN,5020,001,OL,,VASILYEV,O,76,55,1,4.0537109375,1.419677734375,4.0908203125,1.6015625,10-12,3.92724609375,3.87255859375,5.0537109375,4.9267578125,4.2958984375,5.6357421875,METHODS-ENGR ANALY I,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5022,001,,,DAILY,JOHN,18,17,1,4.234375,1.347412109375,4.234375,1.30029296875,7-9,4.8818359375,4.4111328125,4.7646484375,4.646484375,4.1171875,5.8232421875,CLASSICAL THERMODYNAMICS,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5023,002,OL,,XIAO,JIANLIANG,34,22,1,4.0908203125,1.376953125,4,1.573486328125,7-9,4.1357421875,3.5908203125,5.181640625,4.681640625,4.181640625,5.908203125,SOLID MECHANICS I,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5024,001,OL,,GEORGE,STEVEN,35,22,1,4.4541015625,0.8577880859375,4.76171875,0.8890380859375,7-9,4.6357421875,4.681640625,4.9541015625,4.3173828125,4.544921875,5.7724609375,MATERIALS CHEMISTRY & ST,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5027,001,,,YIN,XIAOBO,83,0,,,,,,,,,,,,,,,,,,,,,,GRADUATE SEMINAR,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5041,001,,,HAMLINGTON,PETER,29,27,1,4.814453125,1.110595703125,5.4443359375,0.6405029296875,13-15,4.4814453125,5.4228515625,5.517578125,5.703125,4.8515625,5.888671875,ADV FLUIDS 1,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5042,002,,,YANG,RONGGUI,15,13,1,4.4609375,1.50634765625,4.7685546875,1.589111328125,10-12,4.615234375,4.1533203125,5,5.3076171875,4.69140625,5.69140625,HEAT TRANSFER,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5065,010,,,RENTSCHLER,MARK,21,19,1,5.4208984375,0.60693359375,5.68359375,0.4775390625,13-15,5.736328125,5.630859375,5.578125,5.0517578125,5.3154296875,5.89453125,GRADUATE DESIGN I,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,5208,001,,,HANNIGAN,MICHAEL,30,0,,,,,,,,,,,,,,,,,,,,,,SPECIAL TOPICS,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MCEN,6228,001,OL,,HENZE,DAVEN,12,8,1,5.5,0.534423828125,5.75,0.462890625,10-12,4.875,5.5,5.75,5.125,5.5,5.875,SPECIAL TOPICS,,,,,,,,,,,,,,,,BD,EN,,GR,MCEN,TTT,1
20147,MGMT,3030,001,,,BENNETT,DOUGLAS,42,38,1,5.4736328125,0.8924560546875,5.7626953125,0.6339111328125,4-6,4.6572265625,5.6044921875,5.5,3.65771484375,4.8681640625,5.8681640625,CRITICAL LEADERSHIP SKIL,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3030,002,,,CHAN,TSZ YING,42,29,0.9654541015625,3.85693359375,1.715087890625,4.517578125,1.6494140625,4-6,3.9306640625,4.171875,5.171875,3.275390625,3.642578125,5.8212890625,CRITICAL LEADERSHIP SKIL,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3030,003,,,ADAMS,HEATHER,42,33,1,4.0908203125,1.79150390625,4.5751953125,1.78564453125,4-6,4.060546875,4.3330078125,5.2724609375,2.87841796875,3.66650390625,5.7568359375,CRITICAL LEADERSHIP SKIL,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3030,004,,,KIRK,JESSICA,42,34,1,4.705078125,1.000732421875,5.55859375,0.746337890625,4-6,3.7646484375,5.17578125,5.646484375,3.529296875,4.2421875,5.8525390625,CRITICAL LEADERSHIP SKIL,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3100,001,,,ZHANG,DAN,41,35,0.9713134765625,5.05859375,1.042724609375,5.6171875,0.779052734375,4-6,3.8232421875,5.1171875,5.529296875,4.55859375,5.029296875,5.9697265625,MANAGEMENT/SERVICE OPERA,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,3100,002,,,ZHANG,DAN,41,35,1,5.1142578125,0.71826171875,5.65625,0.5911865234375,7-9,3.77099609375,5.513671875,5.9140625,4.828125,5.05859375,5.970703125,MANAGEMENT/SERVICE OPERA,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,3100,003,OL,,HAUSER,KARINA,37,21,1,5.046875,1.203125,4.9521484375,1.531982421875,7-9,4.142578125,4.76171875,5.380859375,4.80859375,4.80859375,5.8564453125,MANAGEMENT/SERVICE OPERA,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3100,004,OL,,HAUSER,KARINA,15,7,1,5,0.5772705078125,5.5712890625,0.7867431640625,7-9,4.5712890625,5,5.427734375,4.427734375,4.7138671875,5.8564453125,MANAGEMENT/SERVICE OPERA,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,3200,001,,,LARSEN,KAI,37,29,1,4.2412109375,1.24365234375,4.7236328125,1.27880859375,10-12,3.9306640625,4.689453125,5.3095703125,5.654296875,4.8271484375,5.171875,BUSINESS ANALYTICS,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,3200,002,,,LARSEN,KAI,42,35,1,4.19921875,1.323974609375,5.0283203125,1.4033203125,13-15,4.056640625,5.0283203125,5.3427734375,5.828125,5.17578125,5.6279296875,BUSINESS ANALYTICS,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,3210,001,,,LEE,JINTAE,25,16,1,5.0625,0.9285888671875,5.5625,0.629150390625,7-9,3.9375,4.9375,5.5625,5.125,5.5,5.8125,BUSINESS APP PROGRAMMING,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,4010,001,,,JENNINGS,TRACY,35,28,1,4.927734375,1.15234375,5.3564453125,1.19287109375,4-6,3.642578125,5.177734375,5.4638671875,4.03515625,4.8212890625,5.78515625,EMPLOYEE-EMPLOYER RLTN,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4020,001,,,JENNINGS,TRACY,40,34,1,4.8525390625,0.9576416015625,5.087890625,0.9649658203125,7-9,3.75732421875,4.8818359375,5.4697265625,4.2646484375,4.7646484375,5.9111328125,HIRE & RETAIN HUMAN RES,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4030,001,,,BALKIN,DAVID,39,29,0.9654541015625,4.8564453125,1.0078125,5.1376953125,1.0927734375,4-6,3.62060546875,4.6201171875,5.4482421875,3.65478515625,4.654296875,5.861328125,EMPLOYEE REWARD SYSTEMS,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,4040,001,,,JENNINGS,TRACY,39,32,1,4.25,1.015869140625,5.125,1.0078125,7-9,3.71875,4.5625,4.96875,4.25,4.28125,6,INDIV TEAM/ORG DEVELOP,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4110,001,,,LAWRENCE,STEPHEN,35,26,0.96142578125,4.83984375,0.8504638671875,5.1533203125,0.731689453125,7-9,4.076171875,5,5.2685546875,4.5,4.9228515625,5.9228515625,SUPPLY CHAIN MANAGEMENT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,4110,002,,,LAWRENCE,STEPHEN,35,24,1,4.7080078125,1.30126953125,5.2080078125,1.062255859375,4-6,3.875,4.666015625,5.5,4.7080078125,4.8330078125,5.9580078125,SUPPLY CHAIN MANAGEMENT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,1
20147,MGMT,4120,001,OL,,SEWARD,LORI,45,20,1,5,0.794677734375,5.3994140625,0.75390625,4-6,4.349609375,4.8994140625,5.1494140625,4.8994140625,4.8994140625,5.69921875,MANAGING BUSINESS PROCES,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4130,001,,,STOCKTON,KEITH,36,36,0.97216796875,5.7138671875,0.5723876953125,5.8330078125,0.44720458984375,7-9,4.228515625,5.7216796875,5.8603515625,4.4443359375,5.1943359375,5.8046875,SUSTAINABLE OPERATIONS,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4140,001,,,ZIKMUND,NOAH,40,30,1,3.5,1.27978515625,3.39990234375,1.610107421875,7-9,4.1328125,3.3662109375,4.3662109375,3.2998046875,3.39990234375,5.4658203125,PROJECT MANAGEMENT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20147,MGMT,4140,002,,,ZIKMUND,NOAH,40,36,1,3.6943359375,1.16650390625,3.5830078125,1.273193359375,7-9,4.1943359375,3.27734375,5.02734375,3.30517578125,3.388671875,5.77734375,PROJECT MANAGEMENT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
